,,Hourly SiteSage  Data, 2018-02-03 12:24:00,Customer: ,Historic Green Village,Location: Bakery (F1),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Column name is Energy Monitor Channel Number-Circuit Name,,,,,,,,,,,,,,,,,,,,,,,,
Channel Columns contain energy usage(production) in watt hours for hour,,,,,,,,,,,,,,,,,,,,,,,,
Voltage is average voltage for hour,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
 Date/Time,CH1-Bldg F1,CH3-PV Array F1,CH4-Plug: Front FridgeT,CH5-A/C: WSHP1,CH6-Range,CH8-Plug: Microwave,CH9-Wired: Dishwasher,CH10-Plug: Mixer,CH11-Plug: Fridge in Back,CH12-Plug: Front Display Case,CH13-Plug: Back Middle Freezer,CH14-Plug: Back Freezer near Wall,CH15-Lights: Indoor 1,CH16-DHW Gas Instant,CH17-Plug: Gas Oven,CH18-Plugs: Outlet 1,CH19-Plugs: Outlet 2,CH20-Plugs: Outlet 3,CH21-Plug: Front Small Fridge,CH22-Lights: Bath/Mechanical Room,CH23-Plug: Outdoor Receptacle,CH24-Lights: Outdoor 4,4065/Voltage,Outdoor Temp
1/8/2016 14:00,8390,-1905,0,3722,228,33,37,129,654,951,878,907,581,3,0,81,0,92,114,890,6,97,117.3,76
1/8/2016 15:00,8256,-941,0,3234,5,68,0,149,660,952,876,734,582,2,0,81,0,90,114,899,6,99,117.2,78
1/8/2016 16:00,6998,-339,0,2082,5,57,36,105,765,970,851,605,576,3,0,81,0,86,114,979,6,103,117.4,73
1/8/2016 17:00,5419,-123,0,815,5,35,0,48,656,919,896,626,563,1,0,6,0,145,11,893,0,14,117.9,72
1/8/2016 18:00,4769,18,0,855,5,17,0,61,530,900,916,598,161,0,0,0,0,67,0,860,0,0,118,70
1/8/2016 19:00,4887,0,0,1003,5,14,0,57,582,896,881,613,32,0,0,0,0,44,0,989,0,0,118,69
1/8/2016 20:00,4792,0,0,856,5,14,0,57,631,906,880,599,33,0,0,0,0,44,0,977,0,0,119.1,68
1/8/2016 21:00,4533,0,0,669,5,14,0,54,480,910,913,714,33,0,0,0,0,45,0,889,0,0,119.5,68
1/8/2016 22:00,4782,0,0,695,5,14,0,47,633,916,1030,691,34,0,0,0,0,49,0,883,0,0,120,68
1/8/2016 23:00,5002,0,0,1189,5,14,0,45,456,928,985,597,34,0,0,0,0,49,0,935,0,0,120.9,68
1/9/2016 0:00,4600,0,0,696,5,14,0,47,572,913,943,593,33,0,0,0,0,48,0,931,0,0,119.9,68
1/9/2016 1:00,4714,0,0,771,5,14,0,41,522,920,947,586,34,0,0,0,0,48,0,1049,0,0,120.3,66
1/9/2016 2:00,4504,0,0,709,5,14,0,47,484,922,939,582,34,0,0,0,0,47,0,928,0,0,120.6,65
1/9/2016 3:00,4816,0,0,1019,4,14,0,42,547,923,963,554,34,0,0,0,0,48,0,883,0,0,120.7,65
1/9/2016 4:00,4529,0,0,738,4,14,0,123,444,927,963,545,34,0,0,0,0,47,0,927,0,0,121.1,65
1/9/2016 5:00,4648,0,0,740,4,14,0,59,534,928,938,578,34,0,0,0,0,48,0,983,0,0,121,64
1/9/2016 6:00,4354,0,0,681,4,14,0,56,413,915,900,559,34,0,0,0,0,49,0,904,0,0,120.1,65
1/9/2016 7:00,4373,-66,0,713,4,21,0,56,456,897,871,540,33,1,0,0,0,45,0,947,0,0,119.2,65
1/9/2016 8:00,5728,-263,0,1796,5,33,0,67,373,866,921,500,331,11,0,0,0,73,249,938,1,16,117.1,65
1/9/2016 9:00,,,,,,,,,,,,,,,,,,,,,,,,65
1/9/2016 10:00,,,,,,,,,,,,,,,,,,,,,,,,65
1/9/2016 11:00,,,,,,,,,,,,,,,,,,,,,,,,67
1/9/2016 12:00,,,,,,,,,,,,,,,,,,,,,,,,70
1/9/2016 13:00,,,,,,,,,,,,,,,,,,,,,,,,72
1/9/2016 14:00,,,,,,,,,,,,,,,,,,,,,,,,72
1/9/2016 15:00,,,,,,,,,,,,,,,,,,,,,,,,70
1/9/2016 16:00,,,,,,,,,,,,,,,,,,,,,,,,70
1/9/2016 17:00,,,,,,,,,,,,,,,,,,,,,,,,69
1/9/2016 18:00,,,,,,,,,,,,,,,,,,,,,,,,69
1/9/2016 19:00,,,,,,,,,,,,,,,,,,,,,,,,69
1/9/2016 20:00,,,,,,,,,,,,,,,,,,,,,,,,70
1/9/2016 21:00,,,,,,,,,,,,,,,,,,,,,,,,70
1/9/2016 22:00,,,,,,,,,,,,,,,,,,,,,,,,70
1/9/2016 23:00,,,,,,,,,,,,,,,,,,,,,,,,71
1/10/2016 0:00,,,,,,,,,,,,,,,,,,,,,,,,71
1/10/2016 1:00,,,,,,,,,,,,,,,,,,,,,,,,71
1/10/2016 2:00,,,,,,,,,,,,,,,,,,,,,,,,72
1/10/2016 3:00,,,,,,,,,,,,,,,,,,,,,,,,72
1/10/2016 4:00,,,,,,,,,,,,,,,,,,,,,,,,72
1/10/2016 5:00,,,,,,,,,,,,,,,,,,,,,,,,72
1/10/2016 6:00,,,,,,,,,,,,,,,,,,,,,,,,71
1/10/2016 7:00,,,,,,,,,,,,,,,,,,,,,,,,69
1/10/2016 8:00,,,,,,,,,,,,,,,,,,,,,,,,69
1/10/2016 9:00,,,,,,,,,,,,,,,,,,,,,,,,71
1/10/2016 10:00,,,,,,,,,,,,,,,,,,,,,,,,71
1/10/2016 11:00,,,,,,,,,,,,,,,,,,,,,,,,68
1/10/2016 12:00,,,,,,,,,,,,,,,,,,,,,,,,69
1/10/2016 13:00,,,,,,,,,,,,,,,,,,,,,,,,67
1/10/2016 14:00,,,,,,,,,,,,,,,,,,,,,,,,67
1/10/2016 15:00,,,,,,,,,,,,,,,,,,,,,,,,66
1/10/2016 16:00,,,,,,,,,,,,,,,,,,,,,,,,65
1/10/2016 17:00,,,,,,,,,,,,,,,,,,,,,,,,64
1/10/2016 18:00,,,,,,,,,,,,,,,,,,,,,,,,63
1/10/2016 19:00,,,,,,,,,,,,,,,,,,,,,,,,63
1/10/2016 20:00,,,,,,,,,,,,,,,,,,,,,,,,62
1/10/2016 21:00,,,,,,,,,,,,,,,,,,,,,,,,62
1/10/2016 22:00,,,,,,,,,,,,,,,,,,,,,,,,62
1/10/2016 23:00,,,,,,,,,,,,,,,,,,,,,,,,61
1/11/2016 0:00,,,,,,,,,,,,,,,,,,,,,,,,60
1/11/2016 1:00,,,,,,,,,,,,,,,,,,,,,,,,59
1/11/2016 2:00,,,,,,,,,,,,,,,,,,,,,,,,58
1/11/2016 3:00,,,,,,,,,,,,,,,,,,,,,,,,57
1/11/2016 4:00,,,,,,,,,,,,,,,,,,,,,,,,55
1/11/2016 5:00,,,,,,,,,,,,,,,,,,,,,,,,53
1/11/2016 6:00,,,,,,,,,,,,,,,,,,,,,,,,52
1/11/2016 7:00,,,,,,,,,,,,,,,,,,,,,,,,51
1/11/2016 8:00,,,,,,,,,,,,,,,,,,,,,,,,50
1/11/2016 9:00,,,,,,,,,,,,,,,,,,,,,,,,51
1/11/2016 10:00,,,,,,,,,,,,,,,,,,,,,,,,52
1/11/2016 11:00,,,,,,,,,,,,,,,,,,,,,,,,54
1/11/2016 12:00,,,,,,,,,,,,,,,,,,,,,,,,56
1/11/2016 13:00,,,,,,,,,,,,,,,,,,,,,,,,58
1/11/2016 14:00,,,,,,,,,,,,,,,,,,,,,,,,58
1/11/2016 15:00,,,,,,,,,,,,,,,,,,,,,,,,58
1/11/2016 16:00,,,,,,,,,,,,,,,,,,,,,,,,58
1/11/2016 17:00,,,,,,,,,,,,,,,,,,,,,,,,57
1/11/2016 18:00,,,,,,,,,,,,,,,,,,,,,,,,56
1/11/2016 19:00,,,,,,,,,,,,,,,,,,,,,,,,55
1/11/2016 20:00,,,,,,,,,,,,,,,,,,,,,,,,53
1/11/2016 21:00,,,,,,,,,,,,,,,,,,,,,,,,53
1/11/2016 22:00,,,,,,,,,,,,,,,,,,,,,,,,54
1/11/2016 23:00,,,,,,,,,,,,,,,,,,,,,,,,53
1/12/2016 0:00,,,,,,,,,,,,,,,,,,,,,,,,52
1/12/2016 1:00,,,,,,,,,,,,,,,,,,,,,,,,52
1/12/2016 2:00,,,,,,,,,,,,,,,,,,,,,,,,50
1/12/2016 3:00,,,,,,,,,,,,,,,,,,,,,,,,49
1/12/2016 4:00,,,,,,,,,,,,,,,,,,,,,,,,49
1/12/2016 5:00,,,,,,,,,,,,,,,,,,,,,,,,50
1/12/2016 6:00,,,,,,,,,,,,,,,,,,,,,,,,50
1/12/2016 7:00,,,,,,,,,,,,,,,,,,,,,,,,50
1/12/2016 8:00,,,,,,,,,,,,,,,,,,,,,,,,51
1/12/2016 9:00,,,,,,,,,,,,,,,,,,,,,,,,52
1/12/2016 10:00,,,,,,,,,,,,,,,,,,,,,,,,56
1/12/2016 11:00,,,,,,,,,,,,,,,,,,,,,,,,59
1/12/2016 12:00,,,,,,,,,,,,,,,,,,,,,,,,61
1/12/2016 13:00,,,,,,,,,,,,,,,,,,,,,,,,62
1/12/2016 14:00,,,,,,,,,,,,,,,,,,,,,,,,62
1/12/2016 15:00,,,,,,,,,,,,,,,,,,,,,,,,63
1/12/2016 16:00,5243,-437,10,783,21,40,0,66,608,984,816,605,578,15,4,81,11,130,126,853,9,129,119.5,62
1/12/2016 17:00,5195,-180,0,6,5,188,0,127,773,933,1021,785,547,3,0,5,0,144,0,859,1,17,119.1,61
1/12/2016 18:00,4454,21,0,343,5,18,0,49,626,927,942,600,87,1,0,0,0,50,0,906,0,0,118.8,59
1/12/2016 19:00,4821,0,0,668,5,16,0,49,665,933,957,614,32,0,0,0,0,49,0,977,0,0,119,57
1/12/2016 20:00,4380,0,0,466,5,13,0,43,501,945,954,537,33,1,0,0,0,49,0,971,0,0,119.8,57
1/12/2016 21:00,4543,0,0,508,5,13,0,38,512,940,1027,552,33,1,0,0,0,49,0,1001,0,0,119.3,57
1/12/2016 22:00,4880,0,0,775,5,14,0,38,430,949,926,816,33,1,0,0,0,48,0,1012,0,0,120.1,57
1/12/2016 23:00,4544,0,0,604,5,14,0,39,437,963,916,668,34,0,0,0,0,48,0,962,0,0,121,57
1/13/2016 0:00,4505,0,0,622,3,14,0,39,468,973,927,582,34,1,0,0,0,49,0,952,0,0,121.5,57
1/13/2016 1:00,4466,0,0,530,4,14,0,41,438,974,946,614,34,0,0,0,0,49,0,977,0,0,121.7,56
1/13/2016 2:00,4437,0,0,424,3,14,0,43,489,973,956,578,34,0,0,0,0,49,0,1018,0,0,121.7,56
1/13/2016 3:00,4592,0,0,540,3,14,0,48,397,973,965,597,34,1,0,0,0,48,0,1134,0,0,121.5,56
1/13/2016 4:00,4345,0,0,466,3,14,0,48,454,969,966,529,34,0,0,0,0,48,0,947,0,0,121.3,56
1/13/2016 5:00,4323,0,0,505,4,14,0,47,421,957,914,578,33,0,0,0,0,48,0,943,0,0,120.4,56
1/13/2016 6:00,4280,0,0,532,4,14,0,47,407,932,859,527,33,2,0,0,0,49,0,972,0,0,118.7,55
1/13/2016 7:00,4442,-64,0,526,5,21,0,45,461,927,1002,541,33,1,0,0,0,49,0,919,0,0,118.2,54
1/13/2016 8:00,5477,-358,0,1197,4,32,0,87,391,912,843,533,431,8,0,0,0,75,583,871,2,7,117.5,54
1/13/2016 9:00,4647,-990,0,982,107,34,0,109,474,902,822,489,565,3,0,0,0,88,112,959,0,22,116.8,55
1/13/2016 10:00,4896,-1004,0,276,662,33,0,141,465,956,913,780,557,2,0,0,0,83,111,844,5,118,116.3,57
1/13/2016 11:00,4545,-1286,0,435,5,32,0,183,432,963,954,661,551,2,0,0,0,84,112,823,5,119,116.7,58
1/13/2016 12:00,4714,-1321,0,1153,5,32,0,99,352,948,797,511,578,4,0,0,0,88,112,815,5,118,116.6,58
1/13/2016 13:00,4875,-1036,0,654,5,75,40,119,410,950,839,703,578,7,0,0,0,108,113,771,5,119,116.9,59
1/13/2016 14:00,4824,-794,0,241,5,33,39,148,422,971,772,779,559,7,0,0,0,94,113,801,5,120,116.9,59
1/13/2016 15:00,4813,-673,0,0,339,32,0,82,386,964,808,640,549,5,0,0,0,88,114,885,5,123,117.4,59
1/13/2016 16:00,4914,-406,0,8,39,32,31,122,614,978,959,657,546,7,0,0,0,101,115,863,5,124,118,59
1/13/2016 17:00,5218,-142,0,499,5,170,0,102,569,937,867,562,548,4,0,0,0,148,6,824,0,6,118.2,59
1/13/2016 18:00,4961,14,0,1001,5,16,0,63,499,917,989,557,59,1,0,0,0,56,0,849,0,0,118,58
1/13/2016 19:00,4710,0,0,1134,5,13,0,43,345,914,840,518,32,1,0,0,0,50,0,834,0,0,117.9,57
1/13/2016 20:00,4369,0,0,679,5,14,0,26,389,928,835,562,33,2,0,0,0,52,0,846,0,0,119.1,57
1/13/2016 21:00,4771,0,0,670,5,15,0,68,365,944,814,809,34,2,0,0,0,53,0,953,0,0,120.3,57
1/13/2016 22:00,4813,0,0,983,5,14,0,0,393,949,829,549,34,1,0,0,0,52,0,1001,0,0,120.6,57
1/13/2016 23:00,4665,0,0,689,5,14,0,68,492,952,849,549,34,1,0,0,0,50,0,898,0,0,120.8,56
1/14/2016 0:00,4551,0,0,639,4,14,0,29,402,957,877,545,34,0,0,0,0,50,0,925,0,0,121.2,55
1/14/2016 1:00,4506,0,0,669,3,14,0,38,366,956,871,511,34,1,0,0,0,50,0,928,0,0,121.2,55
1/14/2016 2:00,4679,0,0,701,3,14,0,62,490,960,874,589,34,0,0,0,0,50,0,873,0,0,121.4,54
1/14/2016 3:00,,,,,,,,,,,,,,,,,,,,,,,,53
1/14/2016 4:00,,,,,,,,,,,,,,,,,,,,,,,,53
1/14/2016 5:00,,,,,,,,,,,,,,,,,,,,,,,,53
1/14/2016 6:00,,,,,,,,,,,,,,,,,,,,,,,,53
1/14/2016 7:00,,,,,,,,,,,,,,,,,,,,,,,,53
1/14/2016 8:00,,,,,,,,,,,,,,,,,,,,,,,,53
1/14/2016 9:00,,,,,,,,,,,,,,,,,,,,,,,,54
1/14/2016 10:00,,,,,,,,,,,,,,,,,,,,,,,,56
1/14/2016 11:00,,,,,,,,,,,,,,,,,,,,,,,,58
1/14/2016 12:00,,,,,,,,,,,,,,,,,,,,,,,,64
1/14/2016 13:00,,,,,,,,,,,,,,,,,,,,,,,,63
1/14/2016 14:00,,,,,,,,,,,,,,,,,,,,,,,,67
1/14/2016 15:00,,,,,,,,,,,,,,,,,,,,,,,,68
1/14/2016 16:00,,,,,,,,,,,,,,,,,,,,,,,,66
1/14/2016 17:00,,,,,,,,,,,,,,,,,,,,,,,,65
1/14/2016 18:00,,,,,,,,,,,,,,,,,,,,,,,,67
1/14/2016 19:00,,,,,,,,,,,,,,,,,,,,,,,,66
1/14/2016 20:00,,,,,,,,,,,,,,,,,,,,,,,,66
1/14/2016 21:00,,,,,,,,,,,,,,,,,,,,,,,,64
1/14/2016 22:00,,,,,,,,,,,,,,,,,,,,,,,,64
1/14/2016 23:00,,,,,,,,,,,,,,,,,,,,,,,,64
1/15/2016 0:00,,,,,,,,,,,,,,,,,,,,,,,,65
1/15/2016 1:00,,,,,,,,,,,,,,,,,,,,,,,,65
1/15/2016 2:00,,,,,,,,,,,,,,,,,,,,,,,,64
1/15/2016 3:00,,,,,,,,,,,,,,,,,,,,,,,,65
1/15/2016 4:00,,,,,,,,,,,,,,,,,,,,,,,,64
1/15/2016 5:00,,,,,,,,,,,,,,,,,,,,,,,,65
1/15/2016 6:00,,,,,,,,,,,,,,,,,,,,,,,,65
1/15/2016 7:00,,,,,,,,,,,,,,,,,,,,,,,,66
1/15/2016 8:00,,,,,,,,,,,,,,,,,,,,,,,,66
1/15/2016 9:00,,,,,,,,,,,,,,,,,,,,,,,,68
1/15/2016 10:00,,,,,,,,,,,,,,,,,,,,,,,,68
1/15/2016 11:00,,,,,,,,,,,,,,,,,,,,,,,,68
1/15/2016 12:00,,,,,,,,,,,,,,,,,,,,,,,,68
1/15/2016 13:00,,,,,,,,,,,,,,,,,,,,,,,,68
1/15/2016 14:00,,,,,,,,,,,,,,,,,,,,,,,,69
1/15/2016 15:00,,,,,,,,,,,,,,,,,,,,,,,,71
1/15/2016 16:00,,,,,,,,,,,,,,,,,,,,,,,,73
1/15/2016 17:00,,,,,,,,,,,,,,,,,,,,,,,,71
1/15/2016 18:00,,,,,,,,,,,,,,,,,,,,,,,,68
1/15/2016 19:00,,,,,,,,,,,,,,,,,,,,,,,,66
1/15/2016 20:00,,,,,,,,,,,,,,,,,,,,,,,,65
1/15/2016 21:00,,,,,,,,,,,,,,,,,,,,,,,,66
1/15/2016 22:00,,,,,,,,,,,,,,,,,,,,,,,,64
1/15/2016 23:00,,,,,,,,,,,,,,,,,,,,,,,,63
1/16/2016 0:00,,,,,,,,,,,,,,,,,,,,,,,,63
1/16/2016 1:00,,,,,,,,,,,,,,,,,,,,,,,,65
1/16/2016 2:00,,,,,,,,,,,,,,,,,,,,,,,,65
1/16/2016 3:00,,,,,,,,,,,,,,,,,,,,,,,,64
1/16/2016 4:00,,,,,,,,,,,,,,,,,,,,,,,,65
1/16/2016 5:00,,,,,,,,,,,,,,,,,,,,,,,,65
1/16/2016 6:00,,,,,,,,,,,,,,,,,,,,,,,,65
1/16/2016 7:00,,,,,,,,,,,,,,,,,,,,,,,,65
1/16/2016 8:00,,,,,,,,,,,,,,,,,,,,,,,,62
1/16/2016 9:00,,,,,,,,,,,,,,,,,,,,,,,,66
1/16/2016 10:00,10551,-2761,0,3168,1640,167,8,202,1091,1720,1606,1150,790,8,58,103,0,145,165,1467,7,160,209.8,70
1/16/2016 11:00,7679,-2723,0,3069,899,52,40,115,633,990,1047,755,579,3,276,85,0,102,114,1079,6,132,117.8,70
1/16/2016 12:00,7398,-2764,0,3239,12,69,0,112,725,992,1228,851,578,5,371,85,0,93,114,861,6,131,117.6,70
1/16/2016 13:00,7076,-2529,0,3165,10,33,0,109,626,1012,962,915,579,3,366,84,0,100,114,870,6,135,117.4,70
1/16/2016 14:00,7258,-2088,0,3199,8,33,0,150,726,1025,854,578,579,3,376,85,0,107,115,863,6,133,118,70
1/16/2016 15:00,8022,-1348,0,3293,5,32,123,155,544,1026,951,607,580,5,373,85,0,95,115,853,6,134,117.7,70
1/16/2016 16:00,8513,-464,0,3212,5,31,73,115,627,1020,1160,553,579,5,371,85,0,103,114,856,6,133,117.5,69
1/16/2016 17:00,6823,-158,0,1790,5,35,0,83,637,1022,1075,596,567,3,68,85,0,135,15,987,0,14,118.5,70
1/16/2016 18:00,5262,28,0,546,5,18,0,71,572,991,1096,615,405,2,0,51,0,113,0,899,0,0,118.6,70
1/16/2016 19:00,5032,0,0,943,5,13,0,57,557,958,1061,558,33,0,0,0,0,44,0,946,0,0,119.1,68
1/16/2016 20:00,5071,0,0,1016,5,13,0,33,614,962,1039,594,33,0,0,0,0,47,0,899,0,0,120,69
1/16/2016 21:00,4775,0,0,837,5,14,0,32,552,965,958,599,33,0,0,0,0,44,0,892,0,0,120.4,70
1/16/2016 22:00,4905,0,0,912,5,14,0,53,647,970,903,572,34,0,0,0,0,45,0,919,0,0,120.9,69
1/16/2016 23:00,4803,0,0,669,4,14,0,57,491,968,963,685,34,1,0,0,0,48,0,1049,0,0,120.7,66
1/17/2016 0:00,5008,0,0,941,4,15,0,56,513,973,956,703,34,1,0,0,0,49,0,930,0,0,121.2,60
1/17/2016 1:00,4804,0,0,753,4,15,0,55,581,977,918,593,34,0,0,0,0,49,0,989,0,0,121.5,61
1/17/2016 2:00,4395,0,0,659,3,15,0,32,367,980,861,639,35,1,0,0,0,49,0,898,0,0,121.7,62
1/17/2016 3:00,4686,0,0,689,4,15,0,32,516,977,1002,608,35,0,0,0,0,49,0,920,0,0,121.4,67
1/17/2016 4:00,4796,0,0,959,4,15,0,45,508,974,853,598,35,0,0,0,0,49,0,935,0,0,121.3,68
1/17/2016 5:00,4688,0,0,793,4,15,0,55,394,969,927,574,35,0,0,0,0,49,0,1038,0,0,121,66
1/17/2016 6:00,4466,0,0,628,4,14,0,52,383,963,921,578,34,1,0,0,0,49,0,981,0,0,120.7,68
1/17/2016 7:00,4483,-75,0,710,4,23,0,56,402,951,976,559,34,1,0,0,0,49,0,879,0,0,119.6,71
1/17/2016 8:00,5390,-266,0,1654,5,34,0,45,495,931,847,537,271,5,0,0,0,73,4,849,0,18,118.5,70
1/17/2016 9:00,7462,-455,0,2216,5,32,0,205,641,906,957,719,572,11,163,0,0,152,737,890,3,36,117,66
1/17/2016 10:00,6935,-960,0,2335,5,81,38,277,539,965,989,825,576,9,345,37,0,109,111,798,5,130,116.4,61
1/17/2016 11:00,5579,-1992,0,1856,6,72,39,187,683,979,855,658,576,8,358,82,0,93,112,951,6,134,116.6,60
1/17/2016 12:00,5395,-2241,0,2093,8,58,0,128,617,987,883,662,576,3,369,85,0,103,114,880,6,131,117.8,61
1/17/2016 13:00,4551,-1190,0,726,5,33,39,113,575,991,887,553,564,6,127,85,0,124,114,781,5,140,117.5,60
1/17/2016 14:00,4711,-1602,0,637,558,51,0,69,800,957,968,548,551,3,0,58,0,156,44,853,1,18,118.2,58
1/17/2016 15:00,4182,-1073,0,694,5,33,0,62,736,951,959,638,149,1,0,41,0,79,0,858,0,0,118.7,60
1/17/2016 16:00,4814,-443,0,959,5,31,0,67,788,948,911,562,34,0,0,40,0,49,0,919,0,0,118.8,60
1/17/2016 17:00,5045,-187,0,959,5,31,0,62,628,946,997,536,34,1,0,41,0,49,0,998,0,0,118.8,60
1/17/2016 18:00,4915,34,0,864,5,20,0,54,604,940,913,537,33,0,0,40,0,49,0,985,0,0,118.5,58
1/17/2016 19:00,4559,0,0,578,6,14,0,47,621,949,922,561,34,0,0,41,0,49,0,865,0,0,119.3,59
1/17/2016 20:00,4382,0,0,541,5,14,0,42,546,956,812,580,34,0,0,41,0,48,0,882,0,0,119.9,59
1/17/2016 21:00,4814,0,0,806,5,14,0,42,616,961,928,585,35,1,0,42,0,48,0,907,0,0,120.1,59
1/17/2016 22:00,4635,0,0,517,5,14,0,43,561,970,929,647,34,0,0,43,0,47,0,983,0,0,121,60
1/17/2016 23:00,4677,0,0,643,5,14,0,45,521,962,870,711,34,1,0,41,0,48,0,966,0,0,120.4,59
1/18/2016 0:00,4582,0,0,578,5,14,0,46,495,964,937,559,34,0,0,42,0,49,0,996,0,0,120.6,58
1/18/2016 1:00,4354,0,0,535,5,14,0,45,518,966,847,552,34,1,0,42,0,48,0,907,0,0,120.8,57
1/18/2016 2:00,4532,0,0,509,5,14,0,45,538,962,947,564,34,0,0,42,0,48,0,926,0,0,120.5,56
1/18/2016 3:00,4444,0,0,536,4,14,0,53,524,960,872,538,33,1,0,42,0,48,0,948,0,0,120.4,55
1/18/2016 4:00,4420,0,0,532,4,13,0,49,475,955,1016,531,33,0,0,42,0,48,0,892,0,0,120,55
1/18/2016 5:00,4194,0,0,265,4,13,0,48,602,944,915,536,33,0,0,41,0,48,0,845,0,0,119.3,53
1/18/2016 6:00,4404,0,0,571,5,13,0,47,370,932,863,523,32,1,0,40,0,49,0,1053,0,0,118.3,52
1/18/2016 7:00,4105,-51,0,416,5,21,0,74,415,900,843,543,32,0,0,40,0,48,0,863,0,0,118.4,51
1/18/2016 8:00,4962,-192,0,1087,5,33,0,100,447,874,837,498,239,8,0,56,0,51,127,859,0,0,117.3,51
1/18/2016 9:00,5795,-1252,0,1191,445,32,0,177,457,946,857,711,577,3,60,84,0,90,614,891,3,34,116.8,52
1/18/2016 10:00,5223,-2343,0,1227,562,33,38,129,620,936,819,621,574,6,351,84,0,84,112,894,5,135,116.7,53
1/18/2016 11:00,5541,-2919,0,1746,866,41,40,112,496,946,823,724,577,6,346,84,0,85,114,816,5,141,117.5,53
1/18/2016 12:00,5102,-2964,0,1997,237,33,0,105,642,950,805,599,578,3,374,85,0,94,115,781,5,134,118.1,55
1/18/2016 13:00,4980,-2562,0,1689,8,33,0,176,614,961,818,557,578,4,379,86,0,104,116,814,5,136,118.8,57
1/18/2016 14:00,5707,-2132,0,1443,6,33,74,133,570,971,926,801,575,8,361,86,0,97,117,1057,6,141,119,58
1/18/2016 15:00,6865,-1512,0,2255,568,39,0,149,678,962,999,682,577,3,0,85,0,99,115,820,5,139,118,58
1/18/2016 16:00,5698,-570,0,1194,5,31,41,124,713,947,866,687,578,5,0,78,0,104,115,791,5,145,118,59
1/18/2016 17:00,4245,-186,0,0,5,33,0,61,632,881,884,641,345,4,0,0,0,99,6,794,0,7,117.7,58
1/18/2016 18:00,3912,31,0,0,5,17,0,45,503,868,842,576,32,0,0,0,0,48,0,1003,0,0,116.7,55
1/18/2016 19:00,4367,0,0,597,6,13,0,43,549,873,831,564,31,1,0,0,0,49,0,861,0,0,117.1,55
1/18/2016 20:00,4401,0,0,642,5,13,0,47,484,885,879,562,32,0,0,0,0,48,0,908,0,0,118.1,56
1/18/2016 21:00,4220,0,0,301,5,14,0,47,489,909,838,679,33,1,0,0,0,51,0,911,0,0,119.8,56
1/18/2016 22:00,4660,0,0,572,5,14,0,47,600,914,910,688,33,1,0,0,0,53,0,883,0,0,120.2,56
1/18/2016 23:00,4411,0,0,315,5,14,0,47,521,921,844,605,34,1,0,0,0,50,0,1067,0,0,120.6,56
1/19/2016 0:00,4565,0,0,632,5,14,0,46,478,925,891,611,33,0,0,0,0,50,0,895,0,0,120.9,55
1/19/2016 1:00,4171,0,0,315,5,14,0,47,457,917,868,576,34,0,0,0,0,51,0,894,0,0,120.4,55
1/19/2016 2:00,4658,0,0,717,5,14,0,46,476,913,1028,533,33,0,0,0,0,52,0,920,0,0,120.1,55
1/19/2016 3:00,4071,0,0,332,5,14,0,48,355,910,824,543,33,0,0,0,0,50,0,951,0,0,120.1,54
1/19/2016 4:00,4174,0,0,316,5,14,0,94,426,903,935,548,33,0,0,0,0,50,0,932,0,0,119.6,53
1/19/2016 5:00,4332,0,0,604,5,13,0,73,454,889,769,563,32,1,0,0,0,48,0,982,0,0,118.7,52
1/19/2016 6:00,3967,0,0,315,5,14,0,51,369,873,892,581,31,0,0,0,0,48,0,847,0,0,117.6,52
1/19/2016 7:00,4761,-83,0,996,5,23,0,57,419,882,812,555,172,6,0,0,0,61,74,851,0,5,118.3,51
1/19/2016 8:00,6491,-325,0,1233,741,32,0,111,394,872,888,512,580,3,0,0,0,83,714,833,3,37,118.2,50
1/19/2016 9:00,5279,-1408,0,1587,4,33,39,176,446,875,1040,580,579,4,365,0,0,83,114,841,5,36,117.7,50
1/19/2016 10:00,4880,-2384,0,1515,321,32,54,110,432,931,1014,706,576,4,356,0,0,100,113,828,5,136,116.9,52
1/19/2016 11:00,5274,-1845,0,1312,242,146,40,131,470,919,844,486,575,8,360,0,0,93,111,903,5,133,116.4,52
1/19/2016 12:00,4324,-2735,0,1363,7,101,39,194,436,919,818,590,575,5,346,13,0,97,112,766,5,128,116.5,51
1/19/2016 13:00,5247,-2787,0,2085,10,101,38,144,498,924,1176,563,575,5,346,84,0,94,112,760,5,126,117,54
1/19/2016 14:00,4926,-2263,0,1541,6,119,30,123,455,934,987,517,575,4,366,85,0,95,113,821,5,123,117.6,55
1/19/2016 15:00,6097,-1536,0,1874,486,33,0,114,504,936,898,709,578,6,108,85,0,93,115,831,5,121,118.2,56
1/19/2016 16:00,5502,-564,0,1198,7,33,41,97,694,946,892,623,577,5,0,86,0,101,115,789,5,124,118.2,57
1/19/2016 17:00,6585,-150,0,1353,313,35,0,63,788,933,1000,654,579,4,0,51,0,137,6,951,0,7,117.8,56
1/19/2016 18:00,4172,33,0,314,5,21,0,45,612,861,921,579,72,5,0,1,0,55,0,813,0,0,116.8,53
